zoneId;Attractivity:Business;Attractivity:Leisure_Indoor;Attractivity:Leisure_Outdoor;Attractivity:Private_Business;Attractivity:Private_Visit;Attractivity:Service;Attractivity:Shopping_Daily;Attractivity:Shopping_Other;Attractivity:Shopping;Attractivity:Work;Attractivity:Education_Primary;Attractivity:Education_Secondary;Attractivity:Education_Tertiary;Attractivity:Sightseeing
1198;90;0;2251,5;0;1560;194,89;0;0;0;90;101;151;0;0
1199;3;0;528,22;0;71;1,35;0;0;0;3;0;0;0;40
1251;60;0;1979,1;0;21;895,05;150;0;150;60;69;71;0;40
1253;1980;449,82;2074,42;432,25;2582;284,3;5750,76;4263,45;10014,21;1980;256;0;0;0
1254;90;50,22;569,2;0;1405;26,7;1699,33;1168,21;2867,54;90;0;0;0;0
1255;58;0;0;0;1077;20,46;0;0;0;58;0;0;0;0
1256;480;0;936,81;0;2188;54,07;3279,6;576;3855,6;480;50;53;0;0
1257;2797;0;0;0;4584,7;159,7;0;40;40;2797;0;0;0;80
1258;33;0;1477,41;0;1213;125,69;107,25;0;107,25;33;0;0;0;0
1259;222;281,17;4493,78;410,55;2492;282,41;1699,33;1487,94;3187,27;222;0;835;0;30
1260;415;304,35;9671,55;32,05;3780;456,22;244,59;0;244,59;415;0;2089;126;0
1261;135;0;1230,7;21;2364;437,17;0;0;0;135;449;0;0;0
1262;81;0;65,7;0;2110;180,09;1809,55;0;1809,55;81;0;0;0;0
1263;151;79,8;81,2;13,3;1472;111,47;0;0;0;151;334;0;0;0
1264;270;224,1;914,71;69,78;1781;89,7;300;0;300;270;0;0;0;0
1265;160;1178,56;14733,27;827,75;1740;173,06;2404,73;1192,28;3597,01;160;0;0;0;0
1266;10;0;0;0;898;17,06;0;0;0;10;0;0;0;0
1267;78;112,05;65,5;316;1850;35,15;150;354,33;504,33;78;0;0;0;0
1268;91;393,89;1205,26;53,9;795;75,87;0;0;0;91;0;974;0;0
1269;332;624,59;587,04;120;2328;202,27;6073,28;918,57;6991,85;332;224;39;0;0
1270;246;194,52;587,37;53,1;2224;1170,74;0;1047,6;1047,6;246;0;1416;0;0
1271;156;449,23;29,13;285,78;1356;29,32;244,59;1624,43;1869,02;156;0;0;2793;10
1272;284;0;6,57;0;1327;25,21;0;277,65;277,65;284;0;0;35;0
1273;2140;1147,48;539,08;586,78;4306;221,81;5236,85;4756,04;9992,89;2140;0;0;0;0
1274;129;50,22;2776,03;372;3533;192,93;150;0;150;129;0;0;0;0
1275;228;830,52;1043,84;487,05;2004;323,9;4000,56;1196,61;5197,17;228;192;0;0;0
1276;452;0;4865,47;0;96;380,84;0;0;0;452;0;2548;0;0
1277;3643;224,1;1602,84;588;513;27,87;2105,4;3763,02;5868,42;3643;0;0;0;0
1278;607;224,1;0;10;810;15,39;0;388,82;388,82;607;0;0;0;0
1279;2095;3212,96;0;1737,7;688;268,07;7526,03;14518,85;22044,88;2095;0;0;0;0
1280;486;1328,47;762,47;225;1836;40,7;3698,67;2085,21;5783,88;486;0;0;0;0
1281;494;255,92;0;318,5;267;5,07;1806,75;2930,44;4737,19;494;0;0;0;0
1282;70;0;104,96;0;1308;113,99;0;0;0;70;312;0;0;0
1283;1;0;742,72;0;72;236,99;0;0;0;1;0;0;0;0
1284;2143;1062,45;3562,44;2058,56;2467;707,57;2393,93;12040,64;14434,57;2143;498;783;0;650
1285;402;169,2;0;138,2;1970;37,43;0;0;0;402;0;955;0;10
1286;527;0;0;0;56;1,06;0;1749,16;1749,16;527;0;0;0;0
1287;172;189;1157,97;403,5;3916;533,73;150;0;150;172;413;0;0;10
1288;122;0;1103,92;0;1477;183,6;1699,33;0;1699,33;122;0;0;0;0
1289;39;112,05;1212,94;0;502;1097,4;0;0;0;39;0;0;0;0
1290;308;0;47,64;0;1186;334,28;0;886,81;886,81;308;127;74;0;0
1291;1708;266,43;1705,77;372;393;7,47;0;17027,97;17027,97;1708;0;0;0;0
1292;54;57,6;726,56;21;766;14,55;0;0;0;54;0;0;0;0
1293;736;655,8;549,51;38,85;3725;261,41;2209,5;851,95;3061,45;736;0;418;0;0
1294;869;548,76;3158,69;138,7;1698;332,12;150;549,73;699,73;869;0;0;0;0
1295;140;81,9;898,52;13,65;1089;160,69;0;0;0;140;0;0;0;0
1296;1153;0;466,32;10;2319,81;163,62;0;0;0;1153;0;0;0;0
1297;64;0;375,53;372;1556;416,19;244,59;0;244,59;64;405;0;0;0
1298;310;62,87;6543,7;50;1436;212,09;0;3351,15;3351,15;310;95;0;57;110
1299;44;0;2312,38;20;1332;47,71;1699,33;0;1699,33;44;0;0;0;0
1300;146;0;0;0;0;0;0;0;0;146;0;0;0;0
1301;457;405,38;2132,66;499,05;3383;417,9;1699,33;9300,9;11000,23;457;254;0;0;320
1302;15;112,05;15,94;0;695;45,74;0;1750,5;1750,5;15;0;0;0;0
1303;329;485,97;2448,05;220,15;2258;452,76;0;0;0;329;110;0;0;80
1304;367;264,13;864,04;257,45;2297;338,66;150;0;150;367;0;0;0;0
1305;273;593,65;0;434,56;1481;28,14;4857,06;1441,65;6298,71;273;0;0;0;600
1306;707;246,8;925,56;914;3620;927,89;1943,93;2455,82;4399,75;707;179;0;0;0
1307;432;437,7;1399,78;407,6;1819;416,29;1849,33;0;1849,33;432;453;679;0;0
1308;516;225,14;1175,84;1049;2954;475,97;2262,06;0;2262,06;516;0;0;0;10
1309;341;349,84;143,4;21;1715;219,84;586,8;7571,7;8158,5;341;189;0;0;20
1310;348;434,19;1292,21;27,25;2851;515,61;0;66,4;66,4;348;244;0;0;0
1311;58;0;100,97;0;504;157,42;0;0;0;58;0;0;0;110
1312;8069;50,29;595,23;567;307;145,83;481,5;246,32;727,82;8069;0;0;0;0
1313;25;112,05;28517,46;0;206;826,92;0;0;0;25;0;0;0;70
1314;90;153,9;597,97;25,65;593;78,07;0;375,62;375,62;90;0;0;0;20
1315;78;0;8,8;0;285;40,64;150;0;150;78;0;0;0;0
1316;285;372,26;2993,73;0;358;121,8;0;0;0;285;0;0;0;300
1317;383;306,45;3806,08;32,4;588;965,89;150;0;150;383;106;0;0;0
1318;45;165,41;2795,09;7,25;2768;206,93;0;375,62;375,62;45;0;0;0;40
1319;787;170,52;787,11;215,05;746;14,17;394,59;10716,82;11111,41;787;0;0;0;0
1320;95;167,97;695,3;21;522;11,02;0;260,8;260,8;95;0;0;0;0
1321;591;162,27;0;0;0;0;244,59;0;244,59;591;0;0;0;0
1322;64;237,79;4179,44;372;557;36,96;394,59;0;394,59;64;0;0;0;0
1323;143;174,92;0;0;488;9,27;0;0;0;143;0;0;0;0
1324;31;0;11919,03;0;1870;35,53;0;0;0;31;0;0;0;40
1325;184;150,3;4899,51;25,05;1010;748,62;0;0;0;184;343;627;0;0
1326;83;0;825;0;1294;1332,59;0;0;0;83;0;0;0;0
1327;87;0;1695,04;0;1377;250,05;0;0;0;87;361;0;0;0
1328;250;237,7;1273,06;1181,78;2324;184,16;6445,28;724,42;7169,7;250;0;0;0;30
1329;40;0;854,67;0;2077;39,46;0;0;0;40;0;0;0;0
1330;386;0;6215,31;0;628;892,87;0;0;0;386;0;622;0;0
1331;57;0;1529,51;0;1636;340,34;0;0;0;57;0;496;0;0
1332;84;228,48;9620,45;28,4;1773;187,43;0;0;0;84;0;0;0;10
1333;360;1302,91;1387,3;980,6;1756;173,36;6014,67;651,86;6666,53;360;0;0;0;0
1334;9;0;432,84;0;757;14,38;0;0;0;9;0;0;0;0
1335;146;338,85;1602,89;561,8;1810;34,39;2109,55;0;2109,55;146;0;0;0;0
1336;40;0;1880,86;0;2573;48,89;0;0;0;40;0;0;0;0
1337;121;0;2592,48;0;1221;879,28;0;0;0;121;498;0;0;0
1338;75;0;3101,52;0;1689;172,09;0;0;0;75;0;0;0;0
1401;959;772,53;7683,21;84,1;1893;203,72;150;2170,58;2320,58;959;111;115;0;60
1402;625;0;178,24;0;101;1,92;150;1006,2;1156,2;625;0;0;0;0
1403;1284;315,3;1450,55;195;557;150,58;150;0;150;1284;0;0;0;0
1404;366;0;0;0;0;0;0;0;0;366;0;0;0;0
1405;5908;858,11;648,63;511;1000;299;150;467,36;617,36;5908;0;0;207;310
1406;106;0;0;0;79;1,5;150;4675,8;4825,8;106;0;0;0;0
1407;1033;0;0;0;484;9,2;150;4652,11;4802,11;1033;0;0;0;0
1408;743;50,22;0;0;279;235,3;600;492,5;1092,5;743;0;0;0;0
1409;2787;870,27;1477,11;1107,63;3359;351,22;450;849,12;1299,12;2787;0;1415;6690;10
1410;1407;2423,96;0;1472,75;266;5,05;6973,45;23274,24;30247,69;1407;0;0;0;310
1411;2641;1950,32;313,82;2499,75;690;13,11;8075,54;14741,32;22816,86;2641;0;0;0;0
1412;3433;1644,27;805,1;1402;1277;320,05;10853,43;17832,62;28686,05;3433;0;0;0;0
1413;2017;1939,63;313,82;1966,15;429;8,15;3538,52;7145,86;10684,38;2017;0;0;0;10
1414;1742;1254,56;313,82;399,63;2866;474,45;3028,48;571,62;3600,1;1742;0;958;16;300
1415;414;484,3;353,01;420;3508;206,65;244,59;899,86;1144,45;414;0;0;0;300
1416;401;595,05;2714,63;143,5;2183;448,68;2243,93;0;2243,93;401;322;483;0;0
1417;577;2660,69;506,9;455,28;5805;390,3;8633;4595,35;13228,35;577;0;272;0;50
1418;38;187,48;0;0;1603;170,46;150;0;150;38;0;0;0;0
1419;23;20,4;3144,16;0;522;124,12;0;0;0;23;0;0;0;0
1420;43;0;104,29;21;447;199,43;0;0;0;43;134;0;0;0
1421;3456;0;169,94;50;603;28,02;0;4368,68;4368,68;3456;0;0;0;0
1422;2472;112,05;3696,03;0;9;13,47;7716;9261,25;16977,25;2472;0;0;0;0
1423;46;0;373,41;0;149;2,83;0;0;0;46;0;0;0;0
1424;1606;1627,31;22097,13;152,7;2374;1280,33;5972,46;427,49;6399,95;1606;412;0;0;170
1425;531;100,5;1565,6;0;3368;241,41;450;724,42;1174,42;531;0;0;0;0
1426;638;283,63;5,44;422,7;2353;206,47;1849,33;948,47;2797,8;638;0;0;0;0
1427;230;0;420,9;0;2058;257,56;150;392,41;542,41;230;0;0;0;0
1428;361;347,05;17,28;13,85;1365;25,94;3619,09;981,04;4600,13;361;0;0;0;0
1429;129;112,05;366,29;393;2635;190,06;300;1794,6;2094,6;129;0;0;0;0
1430;253;0;2713,04;326;3597;317,48;1699,33;1306,17;3005,5;253;0;1651;0;0
1431;333;112,05;1877,92;10;3642;485,19;150;0;150;333;423;0;0;0
1432;254;112,05;5622,37;121;4110;78,09;2781,66;432,45;3214,11;254;0;0;0;0
1433;363;332,97;1984,86;418,45;1787;1265,33;300;0;300;363;0;0;0;0
1434;153;0;425,21;20;461;288,76;0;64;64;153;0;0;0;0
1435;195;801;5425,1;133,5;721;108,56;150;1211,41;1361,41;195;366;0;0;0
1436;381;100,44;4,83;0;1300;44,02;0;2244,63;2244,63;381;0;0;0;50
1437;374;219,49;538,47;386,2;3531;207,09;7723,55;962,45;8686;374;0;0;0;0
1438;258;274,38;113,2;69,78;909;470,05;0;8982,54;8982,54;258;0;0;0;10
1439;183;0;26,34;393;567;380,86;150;724,42;874,42;183;499;0;0;0
1440;94;0;98,29;0;567;187,07;0;0;0;94;0;568;0;0
1441;4188;144;8365,63;134;686;391,62;0;0;0;4188;143;149;0;30
1442;53;0;0;0;1385;26,32;0;0;0;53;0;0;0;0
1443;17;62,87;780,67;372;1485;28,22;244,59;76;320,59;17;0;0;0;0
1444;212;0;242,74;10;3475;547,81;3232,93;0;3232,93;212;0;1525;0;0
1445;201;162,27;707,21;141;2920;129,27;544,59;783,51;1328,1;201;225;0;0;0
1446;64;213;298,06;35,5;2022;1370,64;0;0;0;64;0;0;0;0
1447;155;225,14;1,38;390;2422;51,54;2243,93;0;2243,93;155;0;0;0;0
1448;302;196,75;8299,78;32,85;2588;443,62;4127,81;1749,32;5877,13;302;363;1120;0;20
1449;120;30;859,41;5;2450;186,55;0;0;0;120;0;0;0;0
1450;115;0;416,09;195;1694;32,19;0;0;0;115;0;0;0;0
1451;74;174,92;382,1;0;1756;33,36;0;1448,85;1448,85;74;0;0;0;0
1452;24;112,05;0;0;855;16,24;0;392,41;392,41;24;0;0;0;0
1453;571;174,92;14802,26;875;2267;489,23;1999,33;286,63;2285,96;571;636;0;0;0
1454;165;162,27;0;42;2565;48,74;2460;853,47;3313,47;165;0;0;0;0
1455;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1456;4371;793,71;1863,04;588,5;1206;98,23;0;238,92;238,92;4371;0;0;0;0
1457;1886;37,92;0;0;107;2,03;0;0;0;1886;0;0;0;0
1458;490;0;0;0;0;0;0;0;0;490;0;0;0;0
1459;739;38,64;206,58;195;1240;392,26;3000,23;4978,55;7978,78;739;0;0;0;0
1460;411;0;0;0;171;3,25;0;0;0;411;0;0;0;0
1461;6;40,38;0;1,85;20;0,38;0;0;0;6;0;0;0;0
1462;797;112,05;17320,25;10;2652,5;1762,23;0;0;0;797;0;0;0;20
1463;98;443,14;528,09;56,8;2443;555,12;932;0;932;98;0;0;0;0
1464;116;0;70,89;372;2856;58,62;150;805,95;955,95;116;0;0;0;0
1465;234;226,17;516,81;121;2978;455,4;1849,33;0;1849,33;234;718;47;0;0
1466;576;383,38;334,83;577,65;2834;580,19;450;291,03;741,03;576;0;753;0;0
1467;2797;237,79;926,46;285,78;7650,94;239,11;1849,33;447,93;2297,26;2797;586;0;0;10
1468;277;483,88;0;977,65;3198;60,76;750;2192;2942;277;0;0;0;0
1469;11;0;0;0;202;3,84;0;0;0;11;0;0;0;0
1470;186;290,08;10972,84;17,1;567;524,57;0;0;0;186;0;0;0;110
1471;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1472;161;0;0;0;0;0;0;0;0;161;0;0;0;0
1473;1468;0;0;0;0;0;226,5;0;226,5;1468;0;0;0;0
1474;327;0;0;0;1;0,02;0;0;0;327;0;0;0;40
1475;324;0;0;0;0;0;0;0;0;324;0;0;0;0
1476;688;112,05;0;0;0;0;0;0;0;688;0;0;0;0
1477;504;313,05;431,68;25,3;2;0,04;0;388,82;388,82;504;0;0;0;0
1478;0;0;1710,12;0;306;5,81;0;0;0;1;0;0;0;0
1479;69;0;278,37;0;2782;66,68;0;0;0;69;0;0;0;0
1480;7683;138;318,32;23;150;20,85;0;81,6;81,6;7683;0;0;0;0
1481;75;50,29;4578,01;10;3770;366,35;150;981,04;1131,04;75;0;0;0;0
1482;179;63,84;87,66;785;1836;365,52;782,33;988,42;1770,75;179;18;18;0;0
1483;48;0;211,62;0;856;16,26;0;0;0;48;0;0;0;0
1484;426;233,57;3215,55;1021,45;4310;327,78;8855,16;1595,94;10451,1;426;403;0;0;0
1485;1066;376,77;0;20;644;407,24;4377;3673,79;8050,79;1066;0;0;0;0
1486;373;1173,12;370,6;10;2068;1508,81;300;0;300;373;0;441;0;20
1487;19;203,1;5582,79;20,45;417;7,92;0;129,6;129,6;19;0;0;0;10
1488;0;0;194,24;0;2;0,04;0;0;0;1;0;0;0;0
1489;0;0;170,72;0;5;115,1;0;0;0;1;0;0;0;10
1490;100;0;143,02;0;999;255,64;0;0;0;100;0;0;0;0
1491;88;0;2474,99;0;1602;481,28;150;316,16;466,16;88;388;0;0;0
1492;166;339,06;333,56;33,55;2269;183,11;0;0;0;166;0;0;0;0
1493;350;204,36;1342,11;19,05;1928;590,59;1999,33;0;1999,33;350;0;923;0;0
1494;514;0;1587,44;0;2918;225,96;0;2101,05;2101,05;514;490;45;0;0
1495;0;0;7,4;0;269;5,11;0;0;0;1;0;0;0;0
1496;211;0;126,99;21;3095;344,66;150;0;150;211;214;0;0;0
1497;484;184,8;1007,14;718,8;3996;623,47;6467,89;1209,11;7677;484;357;535;0;410
1498;779;1333,71;1528,74;144,3;2239;2049,92;3360,8;3440,05;6800,85;779;0;995;0;10
1499;269;340,01;304,87;21;1755;542,05;1705,5;2179,44;3884,94;269;0;194;0;0
1500;1298;1074,85;511,34;2670,65;3057;204,1;15241,93;7850,65;23092,58;1298;0;0;0;0
1501;97;0;768,06;21;3489;66,29;0;40;40;97;0;0;0;0
1502;74;0;122,08;0;75;708,98;0;0;0;74;317;0;0;100
1503;227;60;54,31;21;3549;172,1;150;0;150;227;305;457;0;130
1504;125;0;0;0;725;13,78;150;1126,84;1276,84;125;0;0;0;60
1505;418;778,5;296,46;129,75;945;27,76;2742,09;0;2742,09;418;0;0;0;0
1506;30;0;393,29;0;1926;326,55;1699,33;0;1699,33;30;0;0;0;0
1507;287;621,32;1072,63;263,05;1183;537,26;562,73;165,6;728,33;287;244;0;0;60
1508;146;62,87;0;567;886;16,83;150;0;150;146;0;0;0;50
1509;99;461,79;144,86;0;826;177,36;0;1309,91;1309,91;99;81;0;0;30
1901;130225,42;95101,59;242949,05;75111,93;236552,26;69462,77;258831,2;444381,47;703212,67;130225,42;5211;25165;11622;0
1902;52646,14;14476,22;77470,47;11547,38;85262,81;14389;73195,32;92176,32;165371,64;52646,14;2429;13449;0;0
1903;0;0;0;0;73;1,39;0;0;0;1;0;0;0;0
1904;525,49;62,87;0;0;885;16,82;0;7024,43;7024,43;525,49;0;0;0;0
1905;895,9;2884,47;4598,44;818,3;3275;1127,51;2299,33;101,53;2400,86;895,9;166;0;0;0
1906;225,2;867,29;119,9;129,75;880;16,72;0;0;0;225,2;0;0;0;0
1907;57,14;0;0;0;231;4,39;0;0;0;57,14;0;0;0;0
1908;30,74;85,56;233,99;4,9;647;167,85;150;375,62;525,62;30,74;0;0;0;0
1909;81;203,46;1688,96;14,95;414;22,19;0;0;0;81;0;0;0;0
1910;27;114,77;438,4;8,65;388;56,75;150;375,62;525,62;27;0;0;0;0
1911;721,03;384,77;909,01;733,3;2094;333,91;4432,24;286,63;4718,87;721,03;0;836;0;0
1912;12,7;0;0;0;89;1,69;244,59;0;244,59;12,7;0;0;0;0
1913;389,1;120,78;43,92;0;651;189,9;394,59;9487,8;9882,39;389,1;47;47;0;0
1914;1001,16;354;51481,62;843,2;4764;1687,37;5791,82;12753,24;18545,06;1001,16;255;0;0;50
1915;16,93;112,05;0;0;305;5,8;0;246,32;246,32;16,93;0;0;0;0
1916;560,11;548,66;3662,55;1398,05;1939;1160,08;2093,93;2373,9;4467,83;560,11;206;0;0;0
1917;75,13;0;0;0;318;6,04;0;0;0;75,13;0;0;0;0
1918;21,16;0;0;0;157;2,98;0;0;0;21,16;0;0;0;0
1919;208,2;456,2;352,52;12,6;735;389,38;0;375,62;375,62;208,2;0;0;0;0
1920;32,13;288,45;122,1;205,6;241;144,58;0;296,1;296,1;32,13;0;0;0;0
1921;54,65;0;551,08;0;150;19,11;0;324,8;324,8;54,65;0;0;0;0
1922;3252,82;1761,41;3400,47;1774,7;5855;1666,9;12306,41;4571,98;16878,39;3252,82;363;753;0;0
1923;82,54;0;0;0;144;2,74;0;0;0;82,54;0;0;0;0
1924;58,2;0;47,96;0;352;82,93;0;0;0;58,2;0;0;0;0
1925;958,29;408,71;1175,96;518,78;3334;1070,84;2552,4;238,4;2790,8;958,29;189;0;0;0
1926;34,92;0;0;0;163;3,1;0;0;0;34,92;0;0;0;0
1927;129,34;169,19;482,82;0;576;1942,21;0;0;0;129,34;0;0;0;0
1928;59,26;0;11,15;0;412;52,43;0;0;0;59,26;0;0;0;0
1929;741,99;50,22;279,09;50;897;538,96;150;109,6;259,6;741,99;0;0;0;0
1930;425,95;355,65;358,67;486;3421;844,69;150;4501,46;4651,46;425,95;157;0;0;0
1931;24,04;75,43;31,2;0;360;6,84;0;308,2;308,2;24,04;0;0;0;0
1932;10,58;0;1969,47;0;39;18,88;0;1944,35;1944,35;10,58;0;0;0;0
1933;110,01;27;28,2;4,5;383;120,06;0;1939,05;1939,05;110,01;0;0;0;0
1934;13110,73;5473,38;25895,6;4863,75;28103,9;5798,68;33411,75;34895,87;68307,62;13110,73;770;2913;0;20
1935;2230,04;777,56;3837,49;243,95;3277;1112,12;1996,8;1998,01;3994,81;2230,04;96;0;0;0
1936;20,11;0;0;0;149;2,83;0;0;0;20,11;0;0;0;0
1937;75,61;0;1410,93;0;236;4,48;0;0;0;75,61;0;0;0;0
1938;6,35;0;3,73;0;70;16,25;0;0;0;6,35;0;0;0;0
1939;23,28;0;286,91;0;349;60,01;0;0;0;23,28;0;0;0;0
1940;322,59;33,6;227,75;5,6;490;920,31;0;0;0;322,59;0;0;0;0
1941;50,79;0;0;0;304;5,78;0;0;0;50,79;0;0;0;0
1942;32,8;0;0;0;204;3,88;0;397,8;397,8;32,8;0;0;0;0
1943;12,7;0;0;0;86;1,63;0;0;0;12,7;0;0;0;0
1944;962,06;724,16;1772,8;1620,95;3755;898,84;4371,61;6583,33;10954,94;962,06;239;0;0;0
1945;26,45;0;0;0;146;2,77;0;0;0;26,45;0;0;0;0
1946;160,31;453,75;221,65;0;993;21,07;1811,83;5813,5;7625,33;160,31;0;0;0;0
1947;99,95;0;329,41;0;575;306,17;0;124,8;124,8;99,95;0;0;0;0
1948;41,27;0;0;0;248;4,71;0;0;0;41,27;0;0;0;0
1949;347,81;848,33;1575,71;639,4;1649;562,31;394,59;724,42;1119,01;347,81;0;0;0;0
1950;156,98;164,27;701,32;96,68;1321;764,42;0;1300,44;1300,44;156,98;60;0;0;0
1951;241,62;439,78;1548,24;204,5;1270;276,67;394,59;63;457,59;241,62;0;0;0;0
1952;36,42;331,38;122,1;0;508;9,65;0;260,8;260,8;36,42;0;0;0;0
1953;90,72;200,55;1636,27;14,75;870;284,15;0;1019,23;1019,23;90,72;0;0;0;0
1954;82,78;0;0;0;317;6,02;632,33;4112,64;4744,97;82,78;0;0;0;0
1955;13,98;0;0;0;185;3,52;0;0;0;13,98;0;0;0;0
1956;120,6;93,6;351,65;65,6;560;321,94;0;375,62;375,62;120,6;0;0;0;0
1957;39,15;245,41;0;0;426;8,09;0;0;0;39,15;0;0;0;0
1958;27,51;0;0;0;190;3,61;0;0;0;27,51;0;0;0;0
1959;21,63;880,27;0;0;204;3,88;0;0;0;21,63;0;0;0;0
1960;25,4;0;0;0;166;3,15;0;70,4;70,4;25,4;0;0;0;0
1961;32,8;0;0;0;218;4,14;0;0;0;32,8;0;0;0;0
1962;37,78;0;122,1;0;575;10,92;0;0;0;37,78;0;0;0;0
1963;600,62;125,65;76,44;411;1120;161,28;300;0;300;600,62;0;0;0;0
1964;15,04;91,2;3,28;0;254;17,93;0;0;0;15,04;0;0;0;0
1965;58,58;0;66,6;0;639;12,14;0;0;0;58,58;0;0;0;0
1966;31,52;0;209,9;0;238;4,52;0;74,4;74,4;31,52;0;0;0;0
1967;74,95;224,1;66,7;0;611;151,61;0;0;0;74,95;0;0;0;0
1968;10,98;0;0;0;591;11,23;0;0;0;10,98;0;0;0;0
1969;89,18;0;0;0;771;14,65;150;0;150;89,18;0;0;0;0
1970;123,48;169,35;146,25;9,55;268;5,09;0;0;0;123,48;0;0;0;0
1971;76,58;112,05;204,48;0;605;349,34;1,5;375,62;377,12;76,58;0;0;0;0
1972;152,35;112,05;1203,51;0;1287;286,73;0;142,4;142,4;152,35;0;0;0;0
1973;71,18;126,69;1773,14;0;368;6,99;0;0;0;71,18;0;0;0;0
1974;24,34;0;0;0;148;2,81;0;375,62;375,62;24,34;0;0;0;0
1975;359,23;213,65;965,17;914,35;1756;458,36;1999,33;2504,81;4504,14;359,23;0;0;0;0
1976;274,23;397,71;587,77;16,45;1343;301,54;150;0;150;274,23;160;0;0;0
1977;23,55;0;10,97;10;357;50,66;0;0;0;23,55;0;0;0;0
1978;26,58;0;0;0;204;143,88;0;724,42;724,42;26,58;0;0;0;0
1979;72,8;0;51,4;0;842;16;0;0;0;72,8;0;0;0;0
1980;26,45;0;895,05;0;158;3;0;0;0;26,45;0;0;0;0
1981;40,34;62,87;0;0;479;9,1;0;0;0;40,34;0;0;0;0
1982;39,15;0;122,1;0;289;5,49;0;0;0;39,15;0;0;0;0
1983;4256,96;6690,83;6222,41;2307,08;11444;3772,5;16701,55;9672,25;26373,8;4256,96;381;817;0;0
1984;120,63;215,97;242,75;0;549;10,43;0;238,92;238,92;120,63;0;0;0;0
1985;148,83;596,35;157,3;0;1252;304,61;0;310,89;310,89;148,83;0;0;0;0
1986;46,88;0;0;0;286;5,43;0;0;0;46,88;0;0;0;0
1987;168,83;827,53;384,72;276,85;704;315,65;244,59;375,62;620,21;168,83;139;0;0;0
1988;18,89;0;359,17;0;129;567,39;0;375,62;375,62;18,89;0;0;0;0
1989;79,36;0;30,41;0;548;132,05;0;0;0;79,36;0;0;0;0
1990;9508,74;6612,01;28260,62;3362,53;19031;3783,32;27146,45;21901,3;49047,75;9508,74;727;4457;0;0
1991;27,51;0;0;0;178;3,38;0;375,62;375,62;27,51;0;0;0;0
1992;202,03;300,66;615,69;6,75;1141;674,95;450;375,62;825,62;202,03;101;0;0;0
1993;108,64;248,25;140,3;22,7;728;153,83;0;0;0;108,64;0;0;0;0
1994;6,35;0;0;0;192;3,65;0;0;0;6,35;0;0;0;0
1995;37,68;39;0;6,5;660;12,54;0;0;0;37,68;0;0;0;0
1996;396,7;1693,74;1350,27;1368,15;1108;710,66;1999,33;2363,7;4363,03;396,7;201;0;0;0
1997;121,56;0;230,74;0;662;447,16;244,59;375,62;620,21;121,56;0;0;0;0
1998;171,34;50,22;122,1;10;494;124,39;0;0;0;171,34;0;0;0;0
1999;55,03;0;0;0;362;6,88;0;0;0;55,03;0;0;0;0
2000;8815,08;6316,99;12728,76;4236,45;16218,18;3447,88;25920,08;27026,1;52946,18;8815,08;721;1686;0;0
2001;5,29;0;1044,49;60;305;72,6;0;0;0;5,29;0;0;0;0
2002;8,47;217,2;0;0;58;1,1;0;0;0;8,47;0;0;0;0
2003;108,18;0;13,88;0;816;211,02;0;0;0;108,18;0;0;0;0
2004;111,77;75,43;122,1;0;531;10,09;0;0;0;111,77;0;0;0;0
2005;0;0;82,34;0;0;0;0;0;0;1;0;0;0;0
2006;84,22;242,4;84,05;14,4;376;343,34;0;0;0;84,22;0;0;0;0
2007;82,84;454,43;494,32;11,7;603;11,46;0;126,4;126,4;82,84;0;0;0;0
2008;783,35;277,35;1788,99;1022,55;1829;839,19;9837,75;2378,84;12216,59;783,35;0;856;0;0
2009;30,09;62,87;0;0;633;12,03;0;0;0;30,09;0;0;0;0
2010;661,51;440,61;366,29;7,4;555;10,54;0;371,58;371,58;661,51;0;0;0;0
2011;70,16;353,25;296,81;2,85;863;419,92;0;1192,44;1192,44;70,16;0;0;0;0
2012;228,15;38,4;48,76;6,4;1361;97,7;244,59;277,6;522,19;228,15;0;0;0;0
2013;67,04;39,3;75,69;6,55;507;9,63;0;0;0;67,04;0;0;0;0
2014;22,22;0;7,18;0;158;31,74;0;0;0;22,22;0;0;0;0
2015;79,17;0;0;0;469;8,91;0;375,62;375,62;79,17;0;0;0;0
2016;7551,13;2898,62;22732,44;2602,78;16447;3043,11;22047,71;28744,23;50791,94;7551,13;0;2460;0;0
2017;174,44;842,6;1077,6;205,85;503;144,3;0;0;0;174,44;0;0;0;0
2018;33,86;218,25;348,98;212,7;614;375,73;0;0;0;33,86;0;0;0;0
2019;119,1;247,63;617,31;28,7;259;4,92;0;0;0;119,1;0;0;0;0
2020;83,6;0;0;0;421;8;0;0;0;83,6;0;0;0;0
2021;69,84;0;0;0;333;6,33;0;0;0;69,84;0;0;0;0
2022;86,77;296,83;422,98;0;578;309,3;0;0;0;86,77;0;0;0;0
2023;297,32;123,3;1105,39;20,55;937;367,67;394,59;0;394,59;297,32;197;0;0;0
2024;66,44;0;140,96;0;387;74,16;0;0;0;66,44;0;0;0;0
2025;54,22;101,87;0;6,5;521;9,9;0;392,41;392,41;54,22;0;0;0;0
2026;63,13;34,8;215,11;5,8;360;6,84;0;0;0;63,13;0;0;0;0
